package,organization,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,package_id,duration_median,project_age,num_users,crowd_pct,crowd,total_issues,gini_coefficient,avg_clustering,avg_min_path,nodes,total_contributors,avg_comments,avg_first_comment,avg_active_time,crowd_pct_2,issues_over_time,avg_clusteringXcrowd_pct,avg_min_pathXcrowd_pct,gini_coefficientXcrowd_pct,issues_per_user,avg_retention_time,giniXavg_min_path,giniXclustering,clusteringXavg_min_path,giniXavg_min_pathXcrowd_pct,giniXclusteringXcrowd_pct,clusteringXavg_min_pathXcrowd_pct,avg_clustering_2,avg_min_path_2,gini_coefficient_2,crowd_pct_3,avg_retention_time_resid
dc.js,dc-js,0.018210190684609568,0.01559806493590478,0.05535547432305893,0.05551161326605585,0.015885937600596804,0.01507367286061028,0.016691384372396898,0.011716762863103684,0.01958637354410815,0.025653172036901917,0.06204298387980859,0.06355915309002884,0.02747687114384169,0.3034279537263974,0.02273957186061252,0.02467041568267914,0.03571107121833416,0.0367480665085942,0.024413479640956685,0.01386143422358009,0.021549528043166767,0.050107112088648334,0.030114225378360643,0.015963064965123543,f75ac1ce2e18402c8b60f2b9db7cacdf,47.0,2136.0,60,0.4686567164179105,157,335,0.5955325311942959,0.615660588971088,2.0085392879510526,408,32,4.314222712238148,28.3825799338479,132.024255788313,0.21963911784361773,14.11516853932584,0.2885334700551069,0.9413154274875084,0.2791003205895656,5.583333333333332,53.7,1.1961504861566792,0.3666459089065231,1.2365784809915148,0.5605839591838766,0.17183106775619145,0.5795308104945309,0.37903796081222696,4.034230071242922,0.3546589957106851,0.10293534776551641,-0.047737807438817864
foreman,ddollar,0.03089759868807339,0.020201897492510675,0.0845419919465113,0.02675514940299558,0.01966918159334282,0.03450378215075844,0.12604324095633754,0.02734079283388547,0.020955617643909345,0.02260752662239757,0.048306510725006115,0.01675503670503261,0.023234421008015024,0.01867086819210021,0.03852792383027912,0.0190540741574992,0.02110505298274716,0.03142958447525073,0.08710525475735348,0.014357314896230926,0.12875798304747646,0.056479419407487276,0.03066345847775546,0.029728293074129112,5a1527f7a37548aa97e68aa30c2769e6,258.0,3503.0,50,0.6865671641791045,46,67,0.5393674704243696,0.784827101252503,2.273153814769482,844,15,3.853881278538813,69.1232876712329,152.99238964992398,0.4713744709289374,1.7213816728518412,0.5388365172778379,1.5606727683491963,0.3703119946197164,1.34,40.22,1.2260652229577214,0.42331020832305316,1.7840327191466017,0.8417761232247042,0.29063088929642455,1.224858284787219,0.6159535788604066,5.1672282656010475,0.2909172681519832,0.32363023377210626,-0.2057735594549676
textract,deanmalmgren,0.02089407620774476,0.014713476341175263,0.03574911669204755,0.03058035949337165,0.03963751835968105,0.10409608192940176,0.20794533191960546,0.010964234506520142,0.015061691736257122,0.014575355103728097,0.029903520289950164,0.03491237399720732,0.025999655060031004,0.017278822554990702,0.028209406218558775,0.020794177918337257,0.011393405309393152,0.10745725707423663,0.04198951454135543,0.012740938950811615,0.040157431355914805,0.048501794529235975,0.03293728473606898,0.028142699218415317,3d61292538214967bf5768b21c4eaae8,9.0,2077.0,14,0.3333333333333333,20,60,0.4629944796247181,0.8047952101219026,2.7662613779815293,187,9,3.8258928571428568,27.147321428571402,101.84375,0.1111111111111111,2.599903707270101,0.26826507004063416,0.9220871259938431,0.15433149320823936,4.285714285714286,72.7857142857143,1.280763747204514,0.372615739514856,2.2262739069447486,0.4269212490681713,0.12420524650495199,0.7420913023149162,0.6476953302351574,7.652202011312269,0.21436388816296353,0.03703703703703703,0.5124882749965228
deployer,deployphp,0.03932060305428718,0.01203068362185165,0.01890317184190597,0.015728755122529726,0.014317677039235609,0.033597880649393314,0.08097607486512562,0.02666436319995826,0.013179813350651218,0.02495046468747814,0.017820221127936242,0.015346543791851975,0.019127937518815603,0.011101631305539305,0.03258868953881024,0.010577386354961957,0.11237750305538736,0.1165523740210498,0.049168511307246685,0.01091188346279294,0.14207087495794626,0.02164987514189096,0.01973122545083629,0.10722314975827756,7bce3cbac0cd4aca8306294c2144a79c,13.0,1215.0,69,0.5706806282722513,109,191,0.5790392531608352,0.6163044068509753,2.070855614973262,537,24,4.682051282051282,4.52179487179487,42.269230769230795,0.32567637948521144,14.148148148148149,0.3517129861086718,1.1817971834140606,0.3304464847881205,2.7681159420289854,13.1594202898551,1.1991066886980397,0.3568644434627202,1.276277441460108,0.6843069584716561,0.2036556248033325,0.7283468121421558,0.37983112190393253,4.288442978066287,0.3352864567010577,0.18585720085805263,-0.8232385168365974
derby,derbyjs,0.014237107015972916,0.020342836062633245,0.10217860593846746,0.030274816926806995,0.01913781464912084,0.024828475543528853,0.038797776710220375,0.02150512127342901,0.02056392850426509,0.02870781842417033,0.06874200686281763,0.1471504722396995,0.018894511667556714,0.02064813671149891,0.04611641090532924,0.024095582031255024,0.01717797888699168,0.03403454201382606,0.028303556489873705,0.016370313378346924,0.07634496944144281,0.052225035480801166,0.0889469909340923,0.02240347138212546,056459e3407f4650aee85eb4aa26ce60,378.0,3044.0,32,0.6923076923076923,36,52,0.5534134276886096,0.7460005213430951,2.4145033254666384,239,9,3.2217573221757316,67.52719665271971,103.68410041841,0.4792899408284023,1.5374507227332457,0.5164618993913735,1.6715792253230568,0.3831323730151912,1.625,27.65625,1.3362185615120388,0.412846705573972,1.801220739582749,0.9250743887391037,0.28581695001274987,1.2469989735572877,0.5565167778441698,5.829826308689455,0.3062664219460559,0.3318161128812016,-0.35006000332004317
python-nameparser,derek73,0.018003562322507303,0.016603817492723466,0.01617610571285089,0.14935552672793467,0.06757093109190464,0.02300665942331155,0.0893683664749066,0.035776721965521584,0.016985394135117533,0.02314384359866381,0.13436664921542008,0.038296650666743516,0.020560577648381397,0.05081201442827781,0.017684222323199113,0.03092157278209925,0.03765812831620375,0.0425111226985852,0.022722756670167047,0.01933020380636056,0.012994398859639962,0.01848236791789532,0.016254118296007314,0.06246930865570902,ece6cfad37494818b5e889ee8ca66542,42.0,2172.0,34,0.7307692307692307,38,52,0.4993581514762516,0.2106843685791054,1.9416785206258893,38,3,3.0144927536231885,38.9855072463768,66.5072463768116,0.5340236686390532,2.154696132596685,0.15396165396165395,1.4189189189189189,0.36491557223264537,1.5294117647058822,18.2352941176471,0.969592996820887,0.10520695683860334,0.409081313101677,0.7085487284460328,0.07688200692051782,0.29894403649737933,0.04438790316357634,3.770115477459942,0.24935856344577906,0.39024806554392344,-0.8055615353822837
derive4j,derive4j,0.012087866610202651,0.047921142660272434,0.021894832261097737,0.01642651723411221,0.0567270592511751,0.020026539846395068,0.009124929240594307,0.14666909543582454,0.01254962996627467,0.04047337791715295,0.06333178733714306,0.009124929240594307,0.01660770250675388,0.025720776404994417,0.2031338000789476,0.024015699465496417,0.017970754191852532,0.040210043814463116,0.028317603157260094,0.043633708790040165,0.021012208484208737,0.035959439620805465,0.04321808816315845,0.01899665773798449,6d3e59fffd6a4e41b13418ec59cf4f25,1.0,1609.0,4,0.054054054054054064,2,37,0.4320987654320987,0.6593487394957983,1.7647058823529411,18,4,3.6875,6.5625,34.234375,0.002921840759678598,2.0696084524549407,0.035640472405178286,0.09538950715421304,0.02335669002335669,9.25,218.0,0.7625272331154682,0.2849037763253449,1.1635565991102323,0.0412176882765118,0.015400204125694322,0.06289495130325581,0.4347407602746981,3.1141868512110724,0.18670934308794385,0.00015793733836100537,0.8456576696158459
devpi,devpi,0.019745589812343343,0.017579380469937282,0.03067176276740694,0.022061430564178013,0.014179615342486062,0.03360035634409655,0.3940516522889385,0.028099972570923528,0.013666117051847984,0.028363718825761563,0.02418090560153794,0.01673634656416144,0.020758024851635568,0.011881313607201696,0.030382361900135508,0.01805004359270828,0.012951372209071471,0.02605445303909394,0.0438539846051194,0.01253285483344401,0.1055365306909071,0.02708796205332697,0.018988515551558772,0.014127395783781166,c8de1cb552fb44bb8b75c4f6408cbd3a,266.0,1079.0,6,0.5416666666666666,26,48,0.5513577331759151,0.6172244150921079,2.0292011019283747,121,4,4.507017543859649,8.11052631578947,44.636842105263206,0.2934027777777777,4.0037071362372565,0.3343298915082251,1.0991505968778694,0.29865210547028725,8.0,1.333333333333333,1.1188157197172977,0.3403114543660147,1.252472463242002,0.6060251815135362,0.1843353711149246,0.6784225842560843,0.38096597858579473,4.11765711206733,0.3039953499328836,0.1589265046296296,-2.371560155382926
channels,django,0.01922697791472804,0.011920087879456056,0.015128405804823991,0.01868237553443126,0.01774834855111176,0.022155386475474492,0.14401545757089915,0.021448219051930943,0.020792996426917558,0.02707451236827084,0.03038632172337245,0.01697818499191531,0.01116317563717699,0.013638015616317693,0.02420261945436094,0.02661793157479424,0.011732985305678009,0.04595321938057605,0.02309640568191114,0.013294966925725408,0.3645972061919179,0.051414703994106636,0.02182623312719876,0.015169845303191112,21ce6cf94e9247038ad950b3c3e62bb2,12.0,1297.0,80,0.6746031746031746,85,126,0.567150569294666,0.6586643023695615,2.136025090976028,538,13,4.168384879725087,5.140893470790379,44.620847651775506,0.4550894431846814,8.74325366229761,0.4443370293762916,1.4409693074044632,0.3826015745241795,1.575,19.925,1.2114478463747451,0.37356183406297083,1.4069234763916048,0.8172465630305821,0.2520059991694645,0.9491150435975112,0.4338386632159812,4.562603189279149,0.32165976825126374,0.3070047831007771,-0.1999758968446001
django-compressor,django-compressor,0.029847001199073707,0.018902109174346992,0.022246109378870428,0.036086411340886144,0.03025720194408,0.02841473288977548,0.2644481819871674,0.015012681806991246,0.015706605224160727,0.0243795126246201,0.02682864725439575,0.05979414709488425,0.02119351721286917,0.01695721115352122,0.02733972000359377,0.014549236754168419,0.013938058486542296,0.0403496322796986,0.03736764429110213,0.01408371756808153,0.05633574688054002,0.05490329259587396,0.026077743225185163,0.08761584334676159,9e1c2a2d89ee48008e2760d031866b53,55.0,3333.0,65,0.8134328358208955,109,134,0.5772638651498607,0.7336665655255905,2.589515672539447,683,12,3.9975247524752473,52.914603960396,154.100247524752,0.661672978391624,3.6183618361836185,0.596788474942458,2.106397076916416,0.4695653828457823,2.0615384615384613,30.8153846153846,1.4948338259962621,0.42351919734652593,1.8998410698467056,1.2159469181611386,0.3445044217221741,1.5453931090544097,0.5382666293701156,6.7055914183274234,0.3332335700077566,0.5382265271991569,0.4474139859236941
django-guardian,django-guardian,0.024215877893629854,0.0188202094312266,0.01785957906395197,0.023643753703704085,0.01817533953947735,0.03490571672482341,0.2038610507751177,0.021968139517172188,0.017369794103252144,0.034613785227324015,0.13995131849389755,0.04924686134779219,0.016248812495590948,0.011115916376087418,0.04066142063475327,0.018270698654884985,0.01865574206147111,0.06558909758434191,0.04479933698020275,0.02398486189619253,0.03634439918447982,0.041742388743245394,0.03477355918587755,0.01960854877158317,520d20e2b32e46cc8f415767ed7e0598,78.0,3538.0,22,0.7758620689655172,45,58,0.5773642332275316,0.6846270240722815,2.4068376068376067,327,4,3.742537313432836,48.42350746268661,115.126865671642,0.6019619500594531,1.475409836065574,0.5311761393664253,1.86737400530504,0.4479550085386021,2.636363636363636,69.9090909090909,1.389621949374982,0.39527915680033965,1.6477860681944825,1.0781549607219687,0.30668210441405663,1.278454708081926,0.4687141620900683,5.792867265687778,0.33334945781041553,0.4670394440116446,0.7513968892477674
django-haystack,django-haystack,0.023013131948918557,0.01668842399496874,0.022646441544879804,0.02021629749877571,0.01968535482642594,0.019453986328103225,0.1939629571344744,0.0216323663269828,0.016194248914212825,0.04216133306507455,0.13455974755975306,0.028120602352107102,0.06455254584805767,0.01965298831757913,0.03698506596716972,0.015683132556471812,0.049364455999678064,0.06981630396983056,0.025758688359677887,0.015504256315360744,0.04319287698960799,0.03226439009023156,0.040147224337300134,0.014408384909419791,31dfce54a9314dbf8245a2a6ad925b7a,86.0,2571.0,11,0.6923076923076923,27,39,0.5637764008971423,0.7220346968208,2.409473100388242,632,10,3.892183288409704,57.6549865229111,120.936657681941,0.4792899408284023,1.3652275379229872,0.4998701747220923,1.6680967618072444,0.39030673908263697,3.5454545454545454,1.0,1.3584040725953619,0.40706612269648995,1.7397231795366972,0.9404335887198659,0.2818150080206469,1.2044237396792519,0.5213341034131046,5.805560621494527,0.31784383020853535,0.3318161128812016,-2.39023343083796
Keypress,dmauro,0.013093822144382582,0.012550818055545487,0.034280488535204504,0.037584470357657884,0.030446435145183106,0.02105690981078101,0.010356840596893641,0.015708502829368188,0.01035684060422689,0.029490428437720838,0.023509745280749686,0.05468873014145597,0.012372741343702856,0.01877322394078172,0.03392585692193916,0.016658436352988398,0.011023076251149178,0.036939979120208986,0.03401145204080371,0.030087144609071376,0.01035684060422689,0.03259424624715265,0.4285201858362462,0.022649720142500142,d31722b71e574ffeac12122a96f34f7e,105.0,2579.0,15,0.8857142857142857,31,35,0.5763963963963964,0.6023004370830458,1.9683098591549293,74,2,2.6779661016949152,27.2118644067797,43.135593220339004,0.7844897959183673,1.221403644823575,0.5334661014164119,1.7433601609657947,0.5105225225225225,2.333333333333333,1.0,1.1345267098083998,0.3471638014826421,1.1855138884838823,1.0048665144017255,0.30748793845605443,1.050026586942867,0.36276581651042805,3.8742437016464977,0.3322328057787517,0.6948338192419824,-2.5585574798905957
annotations,doctrine,0.042076104026027884,0.02475357398953895,0.014110981397937204,0.01386208385012524,0.06361475110183969,0.011674417206627685,0.015509795698575503,0.02402617045310001,0.014901340263354225,0.0358070882037282,0.07041711327511557,0.016783387107817932,0.01732043438742674,0.011587392562610464,0.21617937376506108,0.021451361878060324,0.024176677149655514,0.0376229660693816,0.044229672177759714,0.016890799624542163,0.012000274896448436,0.03766246182021014,0.013665054056273643,0.17834638556855362,65ce8d1063584522b5d9e79d2e3453f2,42.0,1549.0,14,0.34444444444444444,31,90,0.5443977212813292,0.7142385223561047,2.1841614906832296,161,33,4.3954545454545455,32.4181818181818,75.3772727272727,0.11864197530864196,5.2291801162040015,0.2460154910337694,0.7523222912353347,0.18751477066356892,6.428571428571429,1.0,1.1890525384383814,0.38882982402200716,1.560012275692697,0.4095625410176647,0.13393027271869135,0.5373375616274846,0.510136666817432,4.770561417383588,0.2963688789363038,0.04086556927297668,-2.414361281772554
cache,doctrine,0.05218340301134882,0.025985643889817618,0.015901751121693924,0.028266887520948632,0.044701239370013114,0.026514844201943454,0.01902590868916331,0.04326270748822003,0.03604954079051791,0.03620785730303962,0.07197728257688905,0.015930635674598338,0.01857000120578944,0.012335263333525978,0.13383671623936408,0.018799038701729862,0.028203197704048968,0.02563331871363921,0.044478816121127925,0.012544528274022105,0.08355982783602693,0.04483196282947138,0.013510114834213455,0.13037895005071112,ce4b83f043d141758bde25bd6bad4d08,6.0,1555.0,18,0.3668639053254438,62,169,0.5683657921910993,0.7175892333846834,2.275643731532292,207,54,4.53781512605042,13.264705882352901,87.97058823529409,0.13458912503063614,9.781350482315114,0.2632575885789963,0.8348515464793024,0.2085128941766163,9.388888888888891,2.11111111111111,1.2933980522170605,0.4078531731004892,1.6329774407669178,0.4745010605766731,0.1496266078830197,0.5990804812281,0.5149343078696176,5.178554392862215,0.32303967373301584,0.049375892023073624,-1.8353518676926486
dompdf,dompdf,0.021309491112553237,0.023312926334610226,0.02318796596356503,0.077553933273305,0.031767848795759064,0.02836317474843405,0.034333813421936574,0.016844439886977074,0.013353483916533241,0.03189593604067861,0.05011065555236384,0.19346518518499012,0.06907257574904185,0.053605905224587885,0.026459818053782246,0.016033781810103183,0.02466021859455829,0.028645543620132025,0.019209808872604296,0.015949442558161397,0.041937758011110035,0.05124222978030725,0.03511883217478858,0.0572860573618454,c766ac0ad6e14767beb34aba686bd4f2,53.0,1751.0,83,0.8684210526315791,198,228,0.6100431441813599,0.6606185766544918,2.0655295530659847,718,15,3.871581450653984,18.7027348394768,104.46016646849002,0.7541551246537397,11.719017704169044,0.5736950797262692,1.7937493487151974,0.5297743094206546,2.746987951807229,24.9879518072289,1.2600621429518923,0.4030058336069208,1.3645271933842393,1.0942644925634857,0.3499787502375892,1.1849841416231555,0.4364169038210066,4.266412334588967,0.37215263776267943,0.6549241871993006,0.32070773231488525
