package,organization,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,package_id,duration_median,project_age,num_users,crowd_pct,crowd,total_issues,gini_coefficient,avg_clustering,avg_min_path,nodes,total_contributors,avg_comments,avg_first_comment,avg_active_time,crowd_pct_2,issues_over_time,avg_clusteringXcrowd_pct,avg_min_pathXcrowd_pct,gini_coefficientXcrowd_pct,issues_per_user
python-oauth2,joestump,0.0367589674378727,0.01278050635557841,0.024427258295427058,0.011573818872920145,0.016286247101721957,0.025485048305663262,0.11584239386880368,0.1646050330589288,0.012296087323121872,0.02369306091328754,0.0979710759243508,0.02423017629075284,0.05063120993173809,0.01338385630344205,0.025735252479766952,0.01277572604115395,0.018721316635206927,0.06773769511503405,0.03074886635238049,0.02023228146044501,0.11156370311601124,0.034002432341723905,0.026480488127608802,0.010841662402027379,54741bf2388d431689e7949dd52576b5,803.0,3621.0,10,0.8666666666666667,52,60,0.5251305323769091,0.8213842652428415,2.338296112489661,162,5,3.4093264248704664,389.746113989637,303.663212435233,0.7511111111111112,1.4913007456503728,0.7118663632104626,2.0265232974910394,0.4551131280599879,6.0
mediaelement,johndyer,0.01596246778485719,0.015832664242983737,0.04040908197496544,0.25829281844253166,0.029330436700181654,0.040823020080202506,0.018736837163284333,0.012599541714730841,0.01806459378353075,0.023852201608385432,0.017591954648973996,0.11479585248464991,0.019278366890959225,0.04939109958403292,0.014417599674793538,0.01781941041600896,0.019073457286110398,0.021921110463094466,0.02074682753239023,0.011828182171485577,0.02585607322030946,0.032286958024450384,0.12235703614175494,0.01567073089086957,03afe03fd9414b7b9f83bf98f79d08ae,20.0,1565.0,35,0.7941176470588235,54,68,0.5898492196304771,0.46176101438293926,2.1716621253405997,376,5,5.636971046770602,14.2461024498886,24.6870824053452,0.6306228373702422,3.910543130990415,0.3666925702452753,1.7245552171822407,0.4684096744124377,1.9428571428571428
faker,joke2k,0.030929132593092105,0.023844095526526318,0.020499837646164688,0.09348358316144542,0.018271290385240245,0.03835917304652115,0.06566828250778718,0.04185628482272201,0.03607570068371664,0.053083369450178,0.05477880328670954,0.017855002117753233,0.03874742077301641,0.036952051477704154,0.04331890919875941,0.024925527111601852,0.05446919985368605,0.06007153508708934,0.042989959426568414,0.03298543055438052,0.017984724093010933,0.03539065090413003,0.031793862804593315,0.03098288827206251,5af1f7a3711043708fcbeafda4930ed5,119.0,2525.0,22,0.725,29,40,0.5931423128819747,0.5299283896156664,2.1582946582946585,301,7,2.6852976913730253,12.3985419198056,33.5735115431349,0.525625,1.4257425742574257,0.3841980824713581,1.5647636272636274,0.4300281768394317,1.8181818181818181
ptpython,jonathanslenders,0.018979710641562834,0.02313957423514997,0.019547529622084565,0.14842753547580084,0.019870599017142214,0.02908332914295089,0.23745895342371012,0.014444269522856403,0.01570765781960088,0.013211967729148455,0.032347494333710834,0.035444554853408285,0.013481274460597584,0.027484063033221498,0.024165793338195525,0.0365089689698329,0.013785315981496953,0.025933894105643656,0.02692905952668904,0.01177973511221353,0.018446243209635012,0.03588901875385394,0.13259969637632216,0.010663363624997955,7ce1ee8b5e7847ef8c5eb65b333b36cc,51.0,1966.0,43,0.9404761904761905,79,84,0.4953765874995204,0.6202005996071698,2.2090815273477813,201,5,3.1050420168067228,48.109243697479,95.9201680672269,0.8844954648526077,3.845371312309257,0.5832838972496002,2.0775885792913655,0.4658898858626442,1.9534883720930232
python-prompt-toolkit,jonathanslenders,0.023666482548634418,0.022224844389890277,0.019579972151360252,0.039332559966100085,0.022059893873989288,0.026306008800511826,0.16578111212291005,0.01363138503255437,0.01599980593906116,0.020065466007240646,0.04531129894444046,0.0630452984043555,0.01624702796150063,0.027453902729555817,0.0234214238672579,0.024602230065628082,0.01494834495706058,0.032426521108835864,0.034987383445436525,0.016682064406120696,0.023268337302591827,0.030029746405185367,0.2524529185474459,0.014642739669060567,4e4a7c109bdb4d4b8cd175f65e3a0790,25.0,1992.0,81,0.527363184079602,106,201,0.6151292944973242,0.5739472952706565,2.024563444085643,364,26,3.1969157769869514,19.6951364175563,78.5943060498221,0.2781119279225762,9.081325301204819,0.3026786731278089,1.06768022424417,0.3243965433667481,2.4814814814814814
two.js,jonobr1,0.01939664228356341,0.01988133273997231,0.0543331854513744,0.09583494234211054,0.02535870159179446,0.025613113680606803,0.02796855923515136,0.010406825126207978,0.015082960327914943,0.029505455874531083,0.01913533048607366,0.08364046857600783,0.037044547020452304,0.1944377901304427,0.05175969740537378,0.01944420147940215,0.023561221427644868,0.03718292008751648,0.018437127880159915,0.012114472370971576,0.025181504407886825,0.05629641348307662,0.06868379548961846,0.01695136944332693,bb0f56814faa4ee4a8d85b2be61bb86c,5.0,2502.0,84,0.6878980891719745,108,157,0.5816681273736488,0.4207065915148621,1.985144679881522,210,10,4.181303116147308,13.385269121813,77.9546742209632,0.4732037810864538,5.647482014388489,0.28940326040512804,1.36557723202041,0.40012839335257366,1.869047619047619
elpy,jorgenschaefer,0.019989505602782707,0.01870129462868098,0.0136445504373683,0.029075196332876942,0.01772756065690407,0.02185863010018083,0.19645484385977466,0.01070797473954903,0.015320118765802786,0.019011971921134938,0.014328532452683574,0.010615296700179822,0.0161456207959403,0.013251788422672285,0.01586966455143727,0.06792158715200798,0.010332425232256146,0.07622065971636141,0.021425882768299844,0.014737488887820838,0.017232509652811864,0.02900353180332715,0.30942361140738667,0.009222101645329545,e37063a682454fb494d5c1a30f058808,15.0,1094.0,40,0.5510204081632653,54,98,0.5885911514583931,0.6024537508760845,2.2695052916564116,239,14,5.26008064516129,1.34274193548387,31.8266129032258,0.3036234902124114,8.062157221206581,0.33196431170723023,1.2505437321372062,0.32432573651789004,2.45
jsoneditor,josdejong,0.015215007509005831,0.01933950169286535,0.04193673588584622,0.055116792556923165,0.022018623478869175,0.026745881649628735,0.02419525857358084,0.0140264422935646,0.012543716826716771,0.023596844837596033,0.14624539400680178,0.20981886645844122,0.01823659193996442,0.037605193090458094,0.024122920985642175,0.015807588433275017,0.023173791139831024,0.025974894928997863,0.015976423166244997,0.013885903504102471,0.030263560619573235,0.042861582383677634,0.10956227196391818,0.016312154599445614,6569c76194544a50bf2058a26e92cdc1,19.0,2853.0,92,0.8496732026143791,130,153,0.6178575982222546,0.4428359302581307,1.9964337887771761,434,8,4.202346041055718,12.9780058651026,85.4853372434018,0.7219445512409757,4.826498422712934,0.3762658230951437,1.696316291117862,0.5249770442411313,1.6630434782608696
pyjwt,jpadilla,0.031678165662053386,0.021817450447155065,0.02858662575017661,0.016222651827296142,0.027880576491895084,0.05539268223862899,0.12394335419552302,0.05999561207810123,0.012448374495694511,0.04245113956031243,0.062332849584421826,0.01382401053622169,0.011953572180171155,0.015824002446606755,0.09045478568510397,0.029776365379802883,0.02118088512093221,0.032825687800926207,0.0683127613125467,0.017159723030942445,0.12630182930979095,0.041333992840526135,0.01675533729017173,0.020676648636397562,438155af4e774b2c88f986d796062c58,4.0,2028.0,19,0.32142857142857145,18,56,0.5827677138271038,0.7433074654904089,2.3533333333333335,245,13,3.8516483516483517,12.8351648351648,70.8598901098901,0.10331632653061226,2.485207100591716,0.23892025676477432,0.7564285714285716,0.18731819373014053,2.9473684210526314
django-storages,jschneier,0.04584088890089618,0.01672678790248918,0.023300382843281387,0.023228870732663276,0.01841726480826686,0.0960361869702001,0.24821540765145084,0.03654356750066139,0.01665096322055937,0.060152962871249174,0.024345502110907868,0.016349039981901,0.046678028298780545,0.013462799168137614,0.023591245160424174,0.03193565518417072,0.016433594176567434,0.04859729954653641,0.030066085121626913,0.01396949765986814,0.08087817600660162,0.025397143026847955,0.013795938317240922,0.012729740697741757,dba6d6214a84486a8117774c7decd6d3,23.0,1283.0,12,0.8484848484848485,28,33,0.5861653682109678,0.7675377072252234,2.337346881959911,472,5,3.4010416666666665,41.8177083333333,122.315972222222,0.7199265381083564,2.314886983632112,0.6512441152214017,1.9832034149962883,0.4973524336335484,2.75
node-jscs,jscs-dev,0.021352417637133195,0.02536263185458089,0.03202210438900748,0.027459767130636595,0.03590137548862297,0.013207697899783315,0.04005219151525748,0.014691521492749281,0.0184481573824682,0.060390742011282736,0.10160932121434849,0.025248410678484684,0.014367070768122592,0.01836724540252927,0.024246706519314397,0.24541630524442662,0.014522963372966966,0.044941839624097916,0.02359859307641944,0.018219637991935357,0.015495815643148943,0.11485530389686693,0.019100254622366104,0.015435364888606746,bbfd4bdc3d8d46319167deda0bdb20a8,18.0,1787.0,143,0.6589861751152074,143,217,0.6086847228842519,0.7331788410498852,2.1369518783766805,383,24,4.465945945945946,8.52864864864865,36.2918918918919,0.4342627789929708,10.928931169557918,0.48315472013886446,1.4082217447367067,0.4011148173845531,1.5174825174825175
jsonld-java,jsonld-java,0.027679919791019834,0.024799856962636112,0.033587240559669836,0.02201929477159865,0.028923930825355153,0.016384191853770366,0.011676401922401661,0.20604529825116819,0.018349989736452698,0.04160879165283404,0.10731239797508654,0.015254283754620701,0.025487861081880208,0.01794348768889904,0.062493247758053865,0.028887991645994284,0.02129059412400238,0.04139623887216051,0.03843143300424951,0.013947517085277165,0.04954088026036819,0.06336562026990578,0.014315717083324369,0.025363399709264437,2e1df09ff0d8400c960d8f86d15f201e,21.0,2757.0,14,0.4,20,50,0.5673212362250394,0.434749409135374,2.0382716049382714,81,6,3.410958904109589,18.9041095890411,69.3470319634703,0.16000000000000003,1.632208922742111,0.1738997636541496,0.8153086419753086,0.22692849449001576,3.5714285714285716
velocity,julianshapiro,0.016449623891370363,0.13386551741504124,0.033311627408960126,0.025660337822249416,0.015845815041259675,0.021093323685844646,0.019289123446261023,0.010689810185115329,0.013396708807030885,0.02765926046945302,0.01988337827874597,0.15977806403172637,0.04277286559128668,0.14202049256620086,0.019275938136323126,0.016786768469239592,0.02313197003373913,0.026464053348348636,0.018291321595018346,0.011248734659310408,0.04349463685264982,0.030913307089185098,0.10463083448372044,0.012943169691332109,939b515f5a674f7b9b70fe16c2a1ac70,31.0,2146.0,105,0.8695652173913043,120,138,0.6253473314459473,0.6836450205145614,2.324772560446649,680,8,4.718527315914489,12.7969121140143,124.969121140143,0.7561436672967864,5.787511649580615,0.5944739308822273,2.0215413569101295,0.5437802882138673,1.3142857142857143
daux.io,justinwalsh,0.014350334991441538,0.0202980596927254,0.037458298459955276,0.06950029577702692,0.01663487971989974,0.028417398272822164,0.0544068816066911,0.025094150268944772,0.016483578051665806,0.020825817562282495,0.03944592154903771,0.1329256416878931,0.020758524234087705,0.021277586605238246,0.020039609040146414,0.011999595637080264,0.020279033081903715,0.09815832688239272,0.03097231558005253,0.016299835477475093,0.045408631459125166,0.11561495740685322,0.06550983164234078,0.035813594353916844,7e2078bae0c047e18fd8db51ff066d7e,114.0,2435.0,73,0.8,84,105,0.5861749361749361,0.6493118183800074,2.392674698795181,252,10,3.7279411764705883,15.1985294117647,91.6495098039216,0.6400000000000001,3.8809034907597537,0.5194494547040059,1.9141397590361446,0.4689399489399489,1.4383561643835616
jjwt,jwtk,0.022661848192963796,0.043780980832120286,0.02150994489747512,0.013197489978769157,0.027740761744966612,0.017958812113804155,0.0146376598980042,0.2588142407999103,0.01695702070771139,0.03410391747197018,0.039858768914555066,0.014404960680470058,0.017590926047650318,0.014094563454531039,0.08133663449766515,0.025455806435003312,0.03945280326695382,0.03893846920514597,0.030312065457147132,0.016149032885751015,0.10879993287351312,0.03132517914747513,0.017992154148088982,0.030522620100292223,e762594a9f0640229d71e8e62676d1d8,37.0,1995.0,23,0.5625,27,48,0.5315644526617912,0.6920404266761664,2.04577424190015,299,5,3.6479591836734695,19.6734693877551,117.979591836735,0.31640625,2.165413533834587,0.3892727400053436,1.1507480110688344,0.29900500462225754,2.0869565217391304
jquery-validation,jzaefferer,0.013445533257909119,0.01616830265201214,0.0240034548808924,0.018623485704366533,0.03817155176308006,0.0145683265875818,0.018256340893502865,0.013043110447728799,0.011223749874884056,0.01765238604042679,0.22434152867334584,0.14080905855167658,0.019519114170947836,0.01904312195359833,0.01753431509507613,0.025516027609507243,0.0284817619006046,0.04475227229762822,0.019694695442708004,0.02575086990474827,0.03401010621235603,0.03129583872285568,0.14342392582239377,0.0180366422696453,b9446647ca514861b3887b56240c44d2,203.0,1978.0,31,0.6338028169014085,45,71,0.6058496138119037,0.7329981357130786,2.3425888311125553,558,8,3.614879649890591,39.0787746170678,106.35010940919,0.40170601071216033,3.2305358948432756,0.46457628319843014,1.4847394000009155,0.38398919185261504,2.2903225806451615
kahlan,kahlan,0.05538304576871496,0.024107413696503387,0.021663710519571527,0.032844118508099936,0.03395292887257205,0.02259795590914015,0.04597541948573457,0.027924425314783594,0.018196259373691917,0.0976911052433467,0.06448703781448276,0.015812911505372017,0.018209350850233286,0.01727102474769813,0.06103304714335564,0.03163894116378949,0.04302919668170456,0.07028843364339336,0.028384387100622115,0.01682159751189794,0.030928871631836413,0.060230490055748785,0.01816197896511847,0.12143542863057491,e34e9bcdc5d047b8bd57937941cd4acc,0.0,1867.0,42,0.46835443037974683,37,79,0.570886790930364,0.5733967105656131,1.9938271604938271,81,15,3.9836601307189543,0.271241830065359,14.5196078431373,0.21935587245633711,3.8082485270487414,0.26855288975857833,0.9338177840287545,0.26737735777751226,1.880952380952381
keystone,keystonejs,0.013370559230803492,0.015322796705654486,0.18802603420533953,0.018867865385130998,0.013126759717557975,0.01233377028752039,0.023350842501175532,0.032382441429976136,0.010729536121374273,0.014343363511812021,0.11003263116457519,0.059958061329683565,0.015691713968470217,0.011718677231011556,0.02002545464238984,0.033149076401295656,0.013121864662327348,0.08371708332610495,0.047182580866315896,0.01083661332141925,0.03543753871159192,0.07927629669206811,0.10669545708670024,0.013846937903856977,1cdf586d96e247429ce0b58d4d82b8ba,220.0,1131.0,32,0.8493150684931506,124,146,0.5877395409237681,0.7083840461228813,2.7229187265176984,408,13,3.195462478184991,34.0052356020942,66.9057591623037,0.7213360855695251,11.618037135278515,0.6016412446523102,2.3126159047136614,0.49917604845580305,4.5625
klein.php,klein,0.031068583332479242,0.02190870580413158,0.016347611854639545,0.05797297871171697,0.03269613401238535,0.017535698759986205,0.019986768977650587,0.020776122613056315,0.015109576656653138,0.0638976188602398,0.07019081364236061,0.028917533644964813,0.01905343686649195,0.01515408075980497,0.06838246424776331,0.01692290568841007,0.01859339484843433,0.06541134318722569,0.023286896462143686,0.0159671622790315,0.1984237179982321,0.04866197457212234,0.03165377994202463,0.06918392323810171,9d8d0f2a385f4c28938126565cd5e916,27.0,2845.0,25,0.4358974358974359,34,78,0.5415440094200765,0.6186630952586233,2.4414458780655965,172,10,3.3761194029850747,26.4059701492537,60.155223880597,0.19000657462195925,2.467486818980668,0.26967365690760503,1.0642199981311575,0.23605764513182823,3.12
XChart,knowm,0.030951975236519675,0.026791214463524383,0.023512729237412835,0.03665832580132513,0.013504628478669702,0.024949712152988048,0.020337571938113204,0.04171488236470966,0.020959139519759428,0.020258583082058003,0.026768750328969252,0.03439266032047872,0.03850194377261059,0.41445961083385174,0.02615525637413083,0.012874289465607642,0.023704278406539308,0.023561133645694853,0.02508502231044798,0.014370315330192392,0.0220798676836947,0.028855700887794645,0.014309278292395863,0.015658161881280122,32dd5a5f6b494103a52440c7fdb95ba0,146.0,2759.0,37,0.6629213483146067,59,89,0.5639516997385018,0.41902650265741037,2.017199612403101,132,7,3.7791164658634537,32.5261044176707,72.6305220883534,0.4394647140512561,2.903225806451613,0.2777816141212046,1.3372446868739656,0.37385562117496185,2.4054054054054053
q,kriskowal,0.0422658530211952,0.02556629190529814,0.04791666951018157,0.02694839018871946,0.01684122249200348,0.025248757287835245,0.03170502229365489,0.02845178490122225,0.016676262183892017,0.2571084966950908,0.023616492721122623,0.0243863704824043,0.018073568680009106,0.014543377094908267,0.06593924761126867,0.023749054367623187,0.018511203112734468,0.043273330864724735,0.029149144707210608,0.01333468932633763,0.07823427394155832,0.04170943038562769,0.05934633371475714,0.014259523091011292,2920cb7327e34c91a9c8dfa54c0d4d26,59.0,2872.0,10,0.21212121212121213,7,33,0.5847463534091384,0.6794977638201609,2.2557449049331675,433,6,4.2982689747004,15.3861517976032,54.780292942743,0.044995408631772274,1.0341225626740946,0.14413588929518564,0.4784913434706719,0.12403710526860512,3.3
slimerjs,laurentj,0.020224939158299204,0.018228073463295445,0.04951278315433724,0.03335814752446657,0.017842038497893196,0.03746941892260855,0.09742378923181219,0.025265796692816145,0.014813603642819957,0.025817915246906607,0.023671316219296194,0.09740884682713923,0.02144244377444865,0.017831340355262387,0.015034028214656494,0.024024049103768035,0.013993724275408594,0.039109920526177365,0.0202231092688938,0.017410577303786395,0.0966486972178135,0.024183958945937004,0.20123118661823824,0.01924680476641339,6d8b278d51ff412096368f4a48280546,32.0,2595.0,83,0.4780701754385965,109,228,0.5968850692472251,0.6860441494889962,2.129531470086737,337,22,3.370304114490161,23.386404293381,93.2808586762075,0.22855109264389042,7.907514450867052,0.3279772469048271,1.0180654835063787,0.28535294977169967,2.746987951807229
tinyxml2,leethomason,0.027765227833390235,0.1578916000507772,0.02460250795483589,0.023395878937840463,0.03239200407117605,0.14379565386399626,0.025694090539216997,0.028872210983932018,0.018724146772921085,0.043299300671368834,0.07557162251099944,0.04843669252321124,0.02382556070610881,0.019230457527935504,0.04682152976617217,0.01847583468556404,0.017858668801933528,0.039211816518753766,0.023580946008861067,0.025504846954345704,0.024326389549672603,0.04767892709523439,0.01978579685986042,0.020396035560965538,a73c413dcf42478fa6e76eb736e9054a,103.0,2916.0,35,0.6851851851851852,37,54,0.5663935739754016,0.5600702934414689,2.1773015873015873,229,10,3.2661290322580645,20.7661290322581,75.9334677419355,0.4694787379972566,1.6666666666666665,0.38375186772841385,1.491854791299236,0.3880844858720344,1.542857142857143
lektor,lektor,0.04118151254587041,0.014255057313531841,0.03498454989779747,0.03071603525090436,0.018508510812450665,0.046222031005424984,0.12378884016518724,0.02151989267609087,0.022365799590983323,0.027490108961705912,0.06847412235800056,0.08130861311560747,0.022466128283486507,0.021127017076861817,0.047526856100589696,0.024923610350266225,0.023033155609093595,0.05372167031996244,0.02942601053894607,0.017824735177531713,0.03443147498460604,0.07115075065400546,0.07380164247101373,0.01761626345192731,e2e5d0ec48d24dcabaaf933fd4a814c9,37.0,1545.0,38,0.5189873417721519,82,158,0.591252161816678,0.6954341071105503,2.5652949606621624,264,18,3.942184154175589,22.9143468950749,56.2933618843683,0.2693478609197244,9.203883495145632,0.36092149862699446,1.3313556124955526,0.3068523877782759,4.157894736842105
noUiSlider,leongersen,0.015417090575205638,0.017905796449181638,0.029415384569316774,0.03451169486301742,0.019250334015588403,0.01870168576070182,0.016477105168382404,0.01147589727859989,0.014987786583659677,0.024719051039408642,0.05949197620721831,0.3442033523832715,0.029442458859778753,0.0755490707034198,0.020872133983346162,0.01955523556374365,0.023668843565833816,0.0226816318031609,0.01738287528524938,0.01232323483804202,0.021297345689828093,0.030467470577773846,0.08317647579930616,0.024800724377518298,c408829a32284acd8239f7486726bb9e,84.0,2657.0,108,0.9014084507042254,128,142,0.58622502404103,0.5427847916958775,2.0001254778615225,700,11,3.6301518438177873,19.0368763557484,83.7689804772234,0.8125371950009919,4.809936018065487,0.4892707981483966,1.8029300082132034,0.5284281906848721,1.3148148148148149
mithril.js,lhorie,0.017611521994132674,0.023123692770619035,0.04718750442382722,0.033896441350394074,0.018582231110380286,0.014609506267127424,0.01660365594892902,0.010934615633697901,0.01171599916499648,0.03539229670915177,0.0343548105141049,0.10888701495838211,0.020294147699954357,0.03631026685071416,0.07823865782528,0.026331197981641668,0.012748102894264323,0.1928383961532508,0.024934442107597196,0.015789743774943955,0.04044559235225661,0.08215096167171743,0.07006733149463301,0.014106847427938368,108f135ddec84117a774448e7e2b49d3,49.0,1198.0,69,0.3963963963963964,88,222,0.616146377316158,0.7696185960073427,2.185213952831521,294,24,5.353717026378897,6.74820143884892,54.484412470024,0.15713010307604902,16.67779632721202,0.3050740380569647,0.8662109362575399,0.24423820362081938,3.217391304347826
libass,libass,0.031041224122881614,0.055954180149350066,0.04257871289566113,0.0833258558224681,0.049058738837384284,0.07367138027219228,0.03796400285920162,0.010882139733015486,0.01632667178762334,0.031049807673103055,0.03542976641593261,0.020801162714298608,0.13250628494846126,0.0479028896125822,0.0371086281664281,0.018613358635306814,0.017431183265339285,0.01938623338909191,0.027921384737535488,0.024101353400426864,0.01835207134182422,0.041029334653945974,0.02203501891373354,0.015769204521905975,b701918e61eb45f881e64f4e01cf9334,8.0,2362.0,15,0.44871794871794873,35,78,0.5858697118194488,0.6771541041525461,2.1452773613193403,118,9,5.20945945945946,17.5236486486486,82.8581081081081,0.20134779750164367,2.972057578323455,0.3038512005812707,0.9626244570022682,0.26289025530359883,5.2
libgd,libgd,0.036018307564275646,0.07614323756618736,0.016436241512807707,0.04975954824961567,0.02375875161475657,0.16428717472784532,0.13118560957179096,0.013684824828912194,0.01972613213486814,0.03874336145139144,0.02787685322400648,0.018069286039099096,0.03815938360639848,0.05910432095794628,0.021311180763101827,0.019550242117838935,0.015916573741318038,0.04164382102511202,0.03386850637228538,0.04081358391946802,0.026652816094186467,0.032261151940717055,0.014568197281914764,0.01926722941182864,ae03aa731d6c4b93a003d63cd90e7bc2,22.0,1864.0,35,0.5374149659863946,79,147,0.5507497116493656,0.7229137079656958,2.1837548416495784,136,7,4.368421052631579,35.0837320574163,71.3923444976077,0.28881484566615767,7.097639484978541,0.3885046457774828,1.1735825339477328,0.29598113755306044,4.2
libharu,libharu,0.02804314317397041,0.0660641857051436,0.024485679634044626,0.038215851981860366,0.04265251712647477,0.16313695659150365,0.02047342911491849,0.01745752765490227,0.016993360276296304,0.028081437866230404,0.05984238653061535,0.04824312084026075,0.0949323965974066,0.03667557853236364,0.028256194208441787,0.015660994758861773,0.02093202334887892,0.045742308099167364,0.029711384328911242,0.028069730059410623,0.024935713953020945,0.06240877248023804,0.016450451302067567,0.013818345786303799,fb1326aa513a4ac79bad8b5cc4ceedf1,163.0,1837.0,1,0.9,27,30,0.3971858456394539,0.5159725332139126,2.8423645320197046,74,1,2.238095238095238,235.314285714286,126.47619047619,0.81,1.4697876973326074,0.4643752798925213,2.558128078817734,0.3574672610755085,30.0
libigl,libigl,0.080944486398642,0.07196661008832356,0.024290040252207403,0.07393450622708259,0.019896845062050902,0.16216118541595184,0.02579828123153563,0.012507657794968078,0.016701673740815177,0.019260207613472614,0.015907150074806913,0.02471219854870517,0.024231256683471432,0.05862828920791416,0.019185953383873168,0.13784437753717627,0.012398549420922472,0.056374787988565996,0.022859886465920954,0.023213831981513323,0.017054587203943938,0.023667837599325076,0.019171193488791847,0.022148071735149676,da03778566db4c35ba0905534ba6e8fa,115.0,787.0,15,0.65,39,60,0.5893392395717977,0.5740264854992394,2.2023645320197045,175,10,4.545454545454546,6.46753246753247,20.1969696969697,0.42250000000000004,6.861499364675985,0.3731172155745056,1.431536945812808,0.3830705057216685,4.0
libjpeg-turbo,libjpeg-turbo,0.048911015774394655,0.0905830835204784,0.01886135351343511,0.057192589280785654,0.019489916856750264,0.21050614441042995,0.013888079032592766,0.013539963910865175,0.01919919128638801,0.03058041696501029,0.01860954637244881,0.013367599016195303,0.02231093067200379,0.043709005650088145,0.02803327913700908,0.021112577280717658,0.12993920313938334,0.020162497283527266,0.022450788791204716,0.0320260802985871,0.03815158964176704,0.0440588358331013,0.014977063580944732,0.013435029795298257,98b1acab9bfc47c18897e1f09cee9bdd,1.0,1691.0,64,0.6054054054054054,112,185,0.569643058214165,0.4500891994944679,1.994647009784564,214,19,5.2607361963190185,10.079754601227,49.4723926380368,0.3665157048940833,9.846244825547014,0.27248643428854274,1.2075700815993038,0.3448649865945216,2.890625
nonius,libnonius,0.07982001767119336,0.09955755987002984,0.014818148289029439,0.04150796852545025,0.03161209213460997,0.20032150648803132,0.024359451702882333,0.017556427440308418,0.0273391622233867,0.026333171115784915,0.037188217639154995,0.020572932888321654,0.03194113490027711,0.03198532721258162,0.050036161633918885,0.011010266254780833,0.01618334551140205,0.043040365518368394,0.029074717788313775,0.030945688754934624,0.03159023061893957,0.04319338907593304,0.026435152425901175,0.01167299624378841,0526cc55e6e241fdb85e9176f1543afb,12.0,1867.0,13,0.3181818181818182,21,66,0.416875,0.6603080494384841,2.2045977011494253,32,9,3.4262295081967213,32.1803278688525,55.7704918032787,0.1012396694214876,3.1815747188002144,0.21009801573042675,0.7014629049111808,0.13264204545454544,5.076923076923077
libtomcrypt,libtom,0.04260741441853737,0.15782734573769727,0.024045329881635935,0.016623371524589235,0.03842528562282065,0.1357444675308407,0.020433522839295237,0.0348702122236749,0.019855203121704492,0.03537698540174843,0.029656255802776862,0.017217502007751087,0.036344816331065406,0.0160923209188408,0.042161236650702594,0.027649374266988352,0.019011962195662292,0.06266919283539449,0.026916961741976834,0.0439911439304093,0.036983509054162395,0.05888352034687015,0.025558566049623647,0.017202110584874294,ee2f1914b39746c5838c23b0af7e7ac0,168.0,1480.0,3,0.09090909090909091,3,33,0.5661661341853035,0.7719211525262132,2.009292929292929,100,3,5.669376693766938,26.5853658536585,67.3387533875339,0.008264462809917356,2.006756756756757,0.07017465022965574,0.18266299357208446,0.05146964856230032,11.0
RMT,liip,0.06257459786537961,0.017047396459269757,0.034746699322782015,0.011671351999336598,0.014943351941731046,0.024008187894508533,0.04661482921344977,0.023233542310110496,0.025414553667217784,0.03770204527559234,0.023112541375060875,0.0267565943136373,0.025333199910271692,0.016827450019727443,0.04678633554802075,0.010517995959768692,0.012783054623058905,0.11733917648191838,0.10827326539940402,0.018073942850106488,0.05383698654580204,0.026680794247773056,0.023755257867057535,0.17293498937643187,d7e71d4ffc83429bba725837681ff453,21.0,2667.0,6,0.16666666666666666,6,36,0.5352678571428572,0.5197859143657463,2.0436974789915965,35,5,3.1875,25.2708333333333,29.2083333333333,0.027777777777777776,1.2148481439820022,0.08663098572762437,0.3406162464985994,0.08921130952380953,6.0
hopscotch,linkedin,0.019432725776620103,0.014382552406974876,0.041517516371210976,0.03295871224676499,0.02437955084607723,0.02350978270072817,0.016906650000840174,0.013852939859201482,0.015690871187229838,0.05299791731679068,0.023893120331906055,0.20463754727819106,0.025211316239215412,0.03846062419318697,0.024462534218931586,0.016484737884327135,0.014663125984581773,0.14909752596713202,0.028172030362957512,0.0195267088447431,0.047196222991595524,0.038904157530505835,0.08533459083802428,0.01366841432403657,40468b32a93b4945a46b69cc07046fea,59.0,2377.0,22,0.8292682926829268,34,41,0.5922920626597628,0.7192085224649987,2.2612642717905875,209,5,2.838129496402878,45.7661870503597,139.647482014388,0.6876859012492563,1.5523769457299115,0.5964168235075599,1.8751947619726823,0.49116902757151054,1.8636363636363635
mimesis,lk-geimfari,0.028531344861549967,0.015855376242160685,0.023368773457838554,0.02483102350191217,0.02049440244556238,0.03454116761716288,0.05408745537558039,0.013259227214090724,0.022121474516007895,0.027695966046126452,0.051593151221498,0.016487205899479895,0.029267143777716807,0.02026306362043599,0.04592960841950213,0.029098808616683056,0.03920408156647315,0.1175578975972114,0.21720734469950229,0.017975191976131424,0.023162988285417227,0.03920565589646253,0.01259502840490424,0.02545314764660631,072b3ddae1ad498287289f6d5150f413,11.0,1255.0,16,0.08571428571428572,12,140,0.5912628755009439,0.6321850346587312,1.9655113829425757,109,19,3.27124773960217,4.19710669077758,6.90596745027125,0.007346938775510205,10.0398406374502,0.054187288685034106,0.16847240425222076,0.05067967504293805,8.75
